,시도,시군구,행정구역명,행정동(행정기관명),법정동,행정구역코드,행정기관코드,행정기관5자리,행정기관 생성일,법정동코드,법정동 관할지역,행정동 영문명칭,비고
2898,경기도,성남시 중원구,상대원3동,상대원3동,상대원동,3102259.0,4113359000,41133,19890501,4113310500,분할연계,Sangdaewon 3(sam)-dong,
2899,경기도,성남시 중원구,하대원동,하대원동,하대원동,3102260.0,4113366000,41133,20010101,4113310900,,Hadaewon-dong,
2900,경기도,성남시 중원구,도촌동,도촌동,여수동,3102261.0,4113367000,41133,20071213,4113310600,,Dochon-dong,
2901,경기도,성남시 중원구,도촌동,도촌동,도촌동,3102261.0,4113367000,41133,20071213,4113310700,,Dochon-dong,
2902,경기도,성남시 중원구,도촌동,도촌동,갈현동,3102261.0,4113367000,41133,20071213,4113310800,,Dochon-dong,
2928,경기도,성남시 분당구,구미동,구미동,구미동,3102367.0,4113567000,41135,19960115,4113511400,분할연계,Gumi-dong,
2929,경기도,성남시 분당구,운중동,운중동,운중동,3102368.0,4113568000,41135,19910916,4113511500,,Unjung-dong,
2930,경기도,성남시 분당구,운중동,운중동,대장동,3102368.0,4113568000,41135,19910916,4113511600,,Unjung-dong,
2931,경기도,성남시 분당구,운중동,운중동,석운동,3102368.0,4113568000,41135,19910916,4113511700,,Unjung-dong,
2932,경기도,성남시 분당구,운중동,운중동,하산운동,3102368.0,4113568000,41135,19910916,4113511800,,Unjung-dong,
2952,경기도,의정부시,의정부1동,의정부1동,가능동,3103069.0,4115051000,41150,19880423,4115011000,분할연계,Uijeongbu 1(il)-dong,
2953,경기도,의정부시,의정부1동,의정부1동,호원동,3103069.0,4115051000,41150,19880423,4115010200,분할연계,Uijeongbu 1(il)-dong,의정부3동이 폐지되고 관할구역이 의정부1동으로 합동(200106)
2954,경기도,의정부시,송산2동,송산2동,민락동,3103070.0,4115057600,41150,20030203,4115010600,분할연계,Songsan 2(i)-dong,
2955,경기도,의정부시,송산3동,송산3동,민락동,3103071.0,4115057800,41150,20200113,4115010600,분할연계,Songsan 3(sam)-dong,송산2동의 낙양동 및 민락동 일부구역이 분동되어 송산3동 신설(200113)
2956,경기도,의정부시,송산3동,송산3동,낙양동,3103071.0,4115057800,41150,20200113,4115010700,,Songsan 3(sam)-dong,송산2동의 낙양동 및 민락동 일부구역이 분동되어 송산3동 신설(200113)
2957,경기도,안양시,안양시,안양시,안양시,31040.0,4117000000,41170,19880423,4117000000,,Anyang-si,
2969,경기도,안양시 만안구,석수1동,석수1동,석수동,3104160.0,4117159000,41171,19961231,4117110200,분할연계,Seoksu 1(il)-dong,
2970,경기도,안양시 만안구,석수2동,석수2동,석수동,3104161.0,4117160000,41171,19921001,4117110200,분할연계,Seoksu 2(i)-dong,
2971,경기도,안양시 만안구,석수3동,석수3동,석수동,3104162.0,4117161000,41171,19921001,4117110200,분할연계,Seoksu 3(sam)-dong,
2972,경기도,안양시 만안구,박달1동,박달1동,박달동,3104163.0,4117162100,41171,19940701,4117110300,분할연계,Bakdal 1(il)-dong,
2973,경기도,안양시 만안구,박달2동,박달2동,박달동,3104164.0,4117163000,41171,19940701,4117110300,분할연계,Bakdal 2(i)-dong,
2988,경기도,안양시 동안구,호계2동,호계2동,호계동,3104263.0,4117359000,41173,19921001,4117310400,분할연계,Hogye 2(i)-dong,
2989,경기도,안양시 동안구,호계3동,호계3동,호계동,3104264.0,4117360000,41173,19921001,4117310400,분할연계,Hogye 3(sam)-dong,
2990,경기도,안양시 동안구,범계동,범계동,호계동,3104265.0,4117361000,41173,19921001,4117310400,분할연계,Beomgye-dong,
2991,경기도,안양시 동안구,신촌동,신촌동,호계동,3104266.0,4117362000,41173,19930115,4117310400,분할연계,Sinchon-dong,
2992,경기도,안양시 동안구,갈산동,갈산동,호계동,3104267.0,4117363000,41173,19930520,4117310400,분할연계,Galsan-dong,
3018,경기도,부천시,오정동,오정동,오정동,3105096.0,4119083000,41190,20160704,4119011700,,Ojeong-dong,"원종1동, 원종2동, 신흥동을 폐지하고 오정동으로 합동(20190701)"
3019,경기도,부천시,오정동,오정동,대장동,3105096.0,4119083000,41190,20160704,4119012200,,Ojeong-dong,"원종1동, 원종2동, 신흥동을 폐지하고 오정동으로 합동(20190701)"
3020,경기도,부천시,오정동,오정동,원종동,3105096.0,4119083000,41190,20160704,4119012000,분할연계,Ojeong-dong,"원종1동, 원종2동, 신흥동을 폐지하고 오정동으로 합동(20190701)"
3021,경기도,부천시,오정동,오정동,삼정동,3105096.0,4119083000,41190,20160704,4119012300,,Ojeong-dong,"원종1동, 원종2동, 신흥동을 폐지하고 오정동으로 합동(20190701)"
3022,경기도,부천시,오정동,오정동,내동,3105096.0,4119083000,41190,20160704,4119012400,,Ojeong-dong,"원종1동, 원종2동, 신흥동을 폐지하고 오정동으로 합동(20190701)"
3040,경기도,광명시,소하1동,소하1동,소하동,3106066.0,4121064000,41210,19880423,4121010400,분할연계,Soha 1(il)-dong,
3041,경기도,광명시,소하2동,소하2동,소하동,3106067.0,4121065000,41210,19880423,4121010400,분할연계,Soha 2(i)-dong,
3042,경기도,광명시,소하2동,소하2동,일직동,3106067.0,4121065000,41210,19880423,4121010600,,Soha 2(i)-dong,
3043,경기도,광명시,학온동,학온동,노온사동,3106068.0,4121066000,41210,19880423,4121010500,,Hagon-dong,
3044,경기도,광명시,학온동,학온동,가학동,3106068.0,4121066000,41210,19880423,4121010700,,Hagon-dong,
3200,경기도,평택시,세교동,세교동,세교동,3107064.0,4122064000,41220,19950510,4122012000,,Segyo-dong,
3201,경기도,평택시,세교동,세교동,지제동,3107064.0,4122064000,41220,19950510,4122012100,,Segyo-dong,
3202,경기도,평택시,세교동,세교동,신대동,3107064.0,4122064000,41220,19950510,4122012200,분할연계,Segyo-dong,
3203,경기도,평택시,송탄출장소,송탄출장소,평택시,,4122200000,41222,20041025,4122200000,,-,
3204,경기도,평택시,안중출장소,안중출장소,평택시,,4122400000,41224,20041025,4122400000,,-,
3217,경기도,동두천시,소요동,소요동,동두천동,3108058.0,4125058000,41250,19981130,4125010700,,Soyo-dong,
3218,경기도,동두천시,소요동,소요동,안흥동,3108058.0,4125058000,41250,19981130,4125010800,,Soyo-dong,
3219,경기도,동두천시,소요동,소요동,상봉암동,3108058.0,4125058000,41250,19981130,4125010900,,Soyo-dong,
3220,경기도,동두천시,소요동,소요동,하봉암동,3108058.0,4125058000,41250,19981130,4125011000,,Soyo-dong,
3221,경기도,동두천시,상패동,상패동,상패동,3108060.0,4125060000,41250,19880423,4125011200,,Sangpae-dong,
3222,경기도,안산시,안산시,안산시,안산시,31090.0,4127000000,41270,19880423,4127000000,,Ansan-si,
3241,경기도,안산시 상록구,반월동,반월동,건건동,3109171.0,4127160000,41271,20021101,4127111100,,Banwol-dong,
3242,경기도,안산시 상록구,반월동,반월동,사사동,3109171.0,4127160000,41271,20021101,4127111200,,Banwol-dong,
3243,경기도,안산시 상록구,안산동,안산동,수암동,3109173.0,4127161000,41271,20021101,4127111300,,Ansan-dong,
3244,경기도,안산시 상록구,안산동,안산동,장상동,3109173.0,4127161000,41271,20021101,4127111400,,Ansan-dong,
3245,경기도,안산시 상록구,안산동,안산동,장하동,3109173.0,4127161000,41271,20021101,4127111500,,Ansan-dong,
3263,경기도,안산시 단원구,대부동,대부동,대부동동,3109272.0,4127361000,41273,20021101,4127311000,,Daebu-dong,
3264,경기도,안산시 단원구,대부동,대부동,대부북동,3109272.0,4127361000,41273,20021101,4127311100,,Daebu-dong,
3265,경기도,안산시 단원구,대부동,대부동,대부남동,3109272.0,4127361000,41273,20021101,4127311200,,Daebu-dong,
3266,경기도,안산시 단원구,대부동,대부동,선감동,3109272.0,4127361000,41273,20021101,4127311300,,Daebu-dong,
3267,경기도,안산시 단원구,대부동,대부동,풍도동,3109272.0,4127361000,41273,20021101,4127311400,,Daebu-dong,
3268,경기도,고양시,고양시,고양시,고양시,31100.0,4128000000,41280,19920504,4128000000,,Goyang-si,
3311,경기도,고양시 덕양구,화전동,화전동,덕은동,3110167.0,4128166000,41281,19960301,4128113100,분할연계,Hwajeon-dong,
3312,경기도,고양시 덕양구,화전동,화전동,향동동,3110167.0,4128166000,41281,19960301,4128113200,,Hwajeon-dong,
3313,경기도,고양시 덕양구,대덕동,대덕동,화전동,3110168.0,4128167000,41281,19960301,4128112900,분할연계,Daedeok-dong,
3314,경기도,고양시 덕양구,대덕동,대덕동,현천동,3110168.0,4128167000,41281,19960301,4128113000,,Daedeok-dong,
3315,경기도,고양시 덕양구,대덕동,대덕동,덕은동,3110168.0,4128167000,41281,19960301,4128113100,분할연계,Daedeok-dong,
3329,경기도,고양시 일산동구,고봉동,고봉동,사리현동,3110360.0,4128560000,41285,20050516,4128510900,,Gobong-dong,
3330,경기도,고양시 일산동구,고봉동,고봉동,지영동,3110360.0,4128560000,41285,20050516,4128511000,,Gobong-dong,
3331,경기도,고양시 일산동구,고봉동,고봉동,설문동,3110360.0,4128560000,41285,20050516,4128511100,,Gobong-dong,
3332,경기도,고양시 일산동구,고봉동,고봉동,문봉동,3110360.0,4128560000,41285,20050516,4128511200,,Gobong-dong,
3333,경기도,고양시 일산동구,고봉동,고봉동,성석동,3110360.0,4128560000,41285,20050516,4128511300,,Gobong-dong,
3342,경기도,고양시 일산서구,송포동,송포동,대화동,3110458.0,4128758000,41287,20050516,4128710400,분할연계,Songpo-dong,
3343,경기도,고양시 일산서구,송포동,송포동,법곳동,3110458.0,4128758000,41287,20050516,4128710800,,Songpo-dong,
3344,경기도,고양시 일산서구,송산동,송산동,덕이동,3110459.0,4128759000,41287,20050516,4128710500,,Songsan-dong,
3345,경기도,고양시 일산서구,송산동,송산동,가좌동,3110459.0,4128759000,41287,20050516,4128710600,,Songsan-dong,
3346,경기도,고양시 일산서구,송산동,송산동,구산동,3110459.0,4128759000,41287,20050516,4128710700,,Songsan-dong,
3354,경기도,과천시,부림동,부림동,부림동,3111054.0,4129054000,41290,19880423,4129011000,,Burim-dong,
3355,경기도,과천시,과천동,과천동,과천동,3111055.0,4129055000,41290,19880423,4129010500,,Gwacheon-dong,
3356,경기도,과천시,과천동,과천동,주암동,3111055.0,4129055000,41290,19880423,4129010600,,Gwacheon-dong,
3357,경기도,과천시,문원동,문원동,문원동,3111056.0,4129056000,41290,19880423,4129010200,,Munwon-dong,
3358,경기도,과천시,문원동,문원동,막계동,3111056.0,4129056000,41290,19880423,4129010400,,Munwon-dong,
3370,경기도,구리시,수택2동,수택2동,교문동,3112057.0,4131058000,41310,19960108,4131010400,분할연계,Sutaek 2(i)-dong,
3371,경기도,구리시,수택2동,수택2동,수택동,3112057.0,4131058000,41310,19960108,4131010500,분할연계,Sutaek 2(i)-dong,
3372,경기도,구리시,수택2동,수택2동,토평동,3112057.0,4131058000,41310,19960108,4131010700,분할연계,Sutaek 2(i)-dong,
3373,경기도,구리시,수택3동,수택3동,수택동,3112058.0,4131059000,41310,19960108,4131010500,분할연계,Sutaek 3(sam)-dong,
3374,경기도,구리시,수택3동,수택3동,토평동,3112058.0,4131059000,41310,19960108,4131010700,분할연계,Sutaek 3(sam)-dong,
3443,경기도,남양주시,다산2동,다산2동,지금동,3113059.0,4136056500,41360,20171218,4136010900,,Dasan 2(i)-dong,
3444,경기도,남양주시,다산2동,다산2동,도농동,3113059.0,4136056500,41360,20171218,4136011000,,Dasan 2(i)-dong,
3445,경기도,남양주시,다산2동,다산2동,다산동,3113059.0,4136056500,41360,20171218,4136011200,분할연계,Dasan 2(i)-dong,
3446,경기도,남양주시,별내동,별내동,별내동,3113057.0,4136057000,41360,20120102,4136011100,,Byeolnae-dong,
3447,경기도,남양주시,풍양출장소,풍양출장소,남양주시,,4136200000,41362,20060120,4136200000,,-,
3476,경기도,오산시,대원동,대원동,부산동,3114052.0,4137057000,41370,19910907,4137010200,분할연계,Daewon-dong,
3477,경기도,오산시,대원동,대원동,원동,3114052.0,4137057000,41370,19910907,4137010300,,Daewon-dong,
3478,경기도,오산시,대원동,대원동,고현동,3114052.0,4137057000,41370,19910907,4137012200,,Daewon-dong,
3479,경기도,오산시,대원동,대원동,청호동,3114052.0,4137057000,41370,19910907,4137012300,,Daewon-dong,
3480,경기도,오산시,대원동,대원동,갈곶동,3114052.0,4137057000,41370,19910907,4137012400,분할연계,Daewon-dong,
3516,경기도,시흥시,능곡동,능곡동,능곡동,3115067.0,4139064000,41390,20100920,4139011800,,Neunggok-dong,
3517,경기도,시흥시,능곡동,능곡동,광석동,3115067.0,4139064000,41390,20100920,4139012100,분할연계,Neunggok-dong,
3518,경기도,시흥시,능곡동,능곡동,군자동,3115067.0,4139064000,41390,20100920,4139012800,분할연계,Neunggok-dong,
3519,경기도,시흥시,능곡동,능곡동,장현동,3115067.0,4139064000,41390,20100920,4139012900,분할연계,Neunggok-dong,
3520,경기도,시흥시,배곧동,배곧동,정왕동,3115073.0,4139059500,41390,20181008,4139013200,분할연계,Baegot-dong,행정동을 신설하여 법정동 정왕동 관할구역 중 배곧신도시를 관할(181008)
3534,경기도,군포시,대야동,대야동,둔대동,3116062.0,4141061000,41410,19941226,4141010600,,Daeya-dong,
3535,경기도,군포시,대야동,대야동,속달동,3116062.0,4141061000,41410,19941226,4141010700,,Daeya-dong,
3536,경기도,군포시,대야동,대야동,대야미동,3116062.0,4141061000,41410,19941226,4141010800,,Daeya-dong,
3537,경기도,군포시,대야동,대야동,도마교동,3116062.0,4141061000,41410,19941226,4141010900,,Daeya-dong,
3538,경기도,군포시,광정동,광정동,산본동,3116061.0,4141062000,41410,19950302,4141010400,분할연계,Gwangjeong-dong,
3550,경기도,의왕시,내손2동,내손2동,포일동,3117055.0,4143055000,41430,19890101,4143010900,분할연계,Naeson 2(i)-dong,
3551,경기도,의왕시,청계동,청계동,학의동,3117056.0,4143056000,41430,19890101,4143010600,,Cheonggye-dong,
3552,경기도,의왕시,청계동,청계동,내손동,3117056.0,4143056000,41430,19890101,4143010700,분할연계,Cheonggye-dong,
3553,경기도,의왕시,청계동,청계동,청계동,3117056.0,4143056000,41430,19890101,4143010800,,Cheonggye-dong,
3554,경기도,의왕시,청계동,청계동,포일동,3117056.0,4143056000,41430,19890101,4143010900,분할연계,Cheonggye-dong,
3583,경기도,하남시,초이동,초이동,광암동,3118060.0,4145060000,41450,19890101,4145012400,분할연계,Choi-dong,
3584,경기도,하남시,미사1동,미사1동,망월동,3118062.0,4145061000,41450,20140605,4145010900,분할연계,Misa 1(il)-dong,
3585,경기도,하남시,미사1동,미사1동,미사동,3118062.0,4145061000,41450,20140605,4145011100,,Misa 1(il)-dong,
3586,경기도,하남시,미사2동,미사2동,망월동,3118063.0,4145062000,41450,20140605,4145010900,분할연계,Misa 2(i)-dong,
3587,경기도,하남시,미사2동,미사2동,선동,3118063.0,4145062000,41450,20140605,4145011200,,Misa 2(i)-dong,
3588,경기도,용인시,용인시,용인시,용인시,31190.0,4146000000,41460,19960301,4146000000,,Yongin-si,
3674,경기도,용인시 처인구,유림동,유림동,고림동,3119153.0,4146153000,41461,20051031,4146110600,,Yurim-dong,
3675,경기도,용인시 처인구,동부동,동부동,마평동,3119154.0,4146154000,41461,20051031,4146110700,,Dongbu-dong,
3676,경기도,용인시 처인구,동부동,동부동,운학동,3119154.0,4146154000,41461,20051031,4146110800,,Dongbu-dong,
3677,경기도,용인시 처인구,동부동,동부동,호동,3119154.0,4146154000,41461,20051031,4146110900,,Dongbu-dong,
3678,경기도,용인시 처인구,동부동,동부동,해곡동,3119154.0,4146154000,41461,20051031,4146111000,,Dongbu-dong,
3696,경기도,용인시 기흥구,동백2동,동백2동,중동,3119268.0,4146357500,41463,20200120,4146311600,분할연계,Dongbaek 2(i)-dong,"동백동을 동백1,동백2,동백3동으로 분동 신설(200120), 행정기관코드 오류 정정(200515)"
3697,경기도,용인시 기흥구,동백3동,동백3동,동백동,3119269.0,4146357700,41463,20200120,4146311500,분할연계,Dongbaek 3(sam)-dong,"동백동을 동백1,동백2,동백3동으로 분동 신설(200120), 행정기관코드 오류 정정(200515)"
3698,경기도,용인시 기흥구,동백3동,동백3동,중동,3119269.0,4146357700,41463,20200120,4146311600,분할연계,Dongbaek 3(sam)-dong,"동백동을 동백1,동백2,동백3동으로 분동 신설(200120), 행정기관코드 오류 정정(200515)"
3699,경기도,용인시 기흥구,상하동,상하동,상하동,3119260.0,4146358600,41463,20070701,4146311700,,Sangha-dong,
3700,경기도,용인시 기흥구,보정동,보정동,보정동,3119259.0,4146359000,41463,20051031,4146311800,,Bojeong-dong,
3707,경기도,용인시 수지구,동천동,동천동,동천동,3119356.0,4146556000,41465,20051031,4146510300,,Dongcheon-dong,
3708,경기도,용인시 수지구,동천동,동천동,고기동,3119356.0,4146556000,41465,20051031,4146510400,,Dongcheon-dong,
3709,경기도,용인시 수지구,상현1동,상현1동,상현동,3119357.0,4146557000,41465,20051031,4146510700,분할연계,Sanghyeon 1(il)-dong,
3710,경기도,용인시 수지구,상현2동,상현2동,상현동,3119358.0,4146558000,41465,20051031,4146510700,분할연계,Sanghyeon 2(i)-dong,
3711,경기도,용인시 수지구,성복동,성복동,성복동,3119359.0,4146559000,41465,20051031,4146510600,,Seongbok-dong,
3856,경기도,파주시,운정1동,운정1동,당하동,3120056.0,4148055000,41480,20110729,4148011400,분할연계,Unjung 1(il)-dong,
3857,경기도,파주시,운정1동,운정1동,와동동,3120056.0,4148055000,41480,20110729,4148012200,,Unjung 1(il)-dong,
3858,경기도,파주시,운정2동,운정2동,목동동,3120057.0,4148056000,41480,20110725,4148011700,분할연계,Unjung 2(i)-dong,
3859,경기도,파주시,운정3동,운정3동,야당동,3120058.0,4148057000,41480,20110725,4148010800,,Unjung 3(sam)-dong,
3860,경기도,파주시,운정3동,운정3동,동패동,3120058.0,4148057000,41480,20110725,4148011300,분할연계,Unjung 3(sam)-dong,
3999,경기도,이천시,중리동,중리동,대포동,3121052.0,4150052000,41500,19960301,4150011300,,Jungni-dong,
4000,경기도,이천시,중리동,중리동,고담동,3121052.0,4150052000,41500,19960301,4150011400,,Jungni-dong,
4001,경기도,이천시,중리동,중리동,장록동,3121052.0,4150052000,41500,19960301,4150011500,,Jungni-dong,
4002,경기도,이천시,관고동,관고동,관고동,3121053.0,4150053000,41500,19960301,4150010200,,Gwango-dong,
4003,경기도,이천시,관고동,관고동,사음동,3121053.0,4150053000,41500,19960301,4150011100,,Gwango-dong,
4203,경기도,안성시,안성3동,안성3동,사곡동,3122053.0,4155053000,41550,19980401,4155012300,,Anseong 3(sam)-dong,
4204,경기도,안성시,안성3동,안성3동,당왕동,3122053.0,4155053000,41550,19980401,4155012500,,Anseong 3(sam)-dong,
4205,경기도,안성시,안성3동,안성3동,신건지동,3122053.0,4155053000,41550,19980401,4155012800,,Anseong 3(sam)-dong,
4206,경기도,안성시,안성3동,안성3동,신소현동,3122053.0,4155053000,41550,19980401,4155012900,,Anseong 3(sam)-dong,
4207,경기도,안성시,안성3동,안성3동,신모산동,3122053.0,4155053000,41550,19980401,4155013000,,Anseong 3(sam)-dong,
4278,경기도,김포시,장기동,장기동,장기동,3123056.0,4157056000,41570,20120924,4157010400,분할연계,Janggi-dong,
4279,경기도,김포시,장기동,장기동,감정동,3123056.0,4157056000,41570,20120924,4157010500,분할연계,Janggi-dong,
4280,경기도,김포시,마산동,마산동,마산동,3123064.0,4157057500,41570,20190923,4157010800,,Masan-dong,구래동에서 마산동 분동(190923)
4281,경기도,김포시,구래동,구래동,구래동,3123063.0,4157057000,41570,20131028,4157010900,,Gurae-dong,구래동에서 마산동을 분동신설(190923)
4282,경기도,김포시,운양동,운양동,운양동,3123060.0,4157058000,41570,20150202,4157010300,,Woonyang-dong,
4491,경기도,화성시,동탄6동,동탄6동,방교동,3124070.0,4159060000,41590,20180122,4159013800,,Dongtan 6(ryuk)-dong,"동탄6동에서 동탄7동이 분동(190701), 8동이 분동(191021)"
4492,경기도,화성시,동탄6동,동탄6동,금곡동,3124070.0,4159060000,41590,20180122,4159013900,,Dongtan 6(ryuk)-dong,"동탄6동에서 동탄7동이 분동(190701), 8동이 분동(191021)"
4493,경기도,화성시,동탄8동,동탄8동,장지동,3124071.0,4159062000,41590,20191021,4159013600,,Dongtan 8(pal)-dong,동탄6동의 법정동 장지동 구역을 분동하여 동탄8동을 신설(191021)
4494,경기도,화성시,화성시동부출장소,화성시동부출장소,화성시,,4159200000,41592,20060102,4159200000,,-,
4495,경기도,화성시,화성시동탄출장소,화성시동탄출장소,화성시,,4159400000,41594,20181105,4159400000,,-,화성시동탄출장소 신설(181105)
4584,경기도,광주시,광남1동,광남1동,직동,3125058.0,4161056000,41610,20201201,4161010900,분할연계,Gwangnam 1(il)-dong,"광남동 분동하여 광남1동, 광남2동 신설, 광남동 폐지(광남동 → 광남1동, 광남2동)(201201)"
4585,경기도,광주시,광남1동,광남1동,태전동,3125058.0,4161056000,41610,20201201,4161011000,분할연계,Gwangnam 1(il)-dong,"광남동 분동하여 광남1동, 광남2동 신설, 광남동 폐지(광남동 → 광남1동, 광남2동)(201201)"
4586,경기도,광주시,광남1동,광남1동,장지동,3125058.0,4161056000,41610,20201201,4161011100,분할연계,Gwangnam 1(il)-dong,"광남동 분동하여 광남1동, 광남2동 신설, 광남동 폐지(광남동 → 광남1동, 광남2동)(201201)"
4587,경기도,광주시,광남1동,광남1동,목동,3125058.0,4161056000,41610,20201201,4161011300,분할연계,Gwangnam 1(il)-dong,"광남동 분동하여 광남1동, 광남2동 신설, 광남동 폐지(광남동 → 광남1동, 광남2동)(201201)"
4588,경기도,광주시,광남2동,광남2동,태전동,3125059.0,4161057000,41610,20201201,4161011000,분할연계,Gwangnam 2(i)-dong,"광남동 분동하여 광남1동, 광남2동 신설, 광남동 폐지(광남동 → 광남1동, 광남2동)(201201)"
4645,경기도,양주시,회천3동,회천3동,덕정동,3126055.0,4163055000,41630,20031019,4163011000,분할연계,Hoecheon 3(sam)-dong,
4646,경기도,양주시,회천3동,회천3동,고암동,3126055.0,4163055000,41630,20031019,4163011500,,Hoecheon 3(sam)-dong,
4647,경기도,양주시,회천4동,회천4동,회암동,3126056.0,4163056000,41630,20031019,4163011200,,Hoecheon 4(sa)-dong,
4648,경기도,양주시,회천4동,회천4동,율정동,3126056.0,4163056000,41630,20031019,4163011300,,Hoecheon 4(sa)-dong,
4649,경기도,양주시,회천4동,회천4동,옥정동,3126056.0,4163056000,41630,20031019,4163011400,,Hoecheon 4(sa)-dong,
4746,경기도,포천시,포천동,포천동,어룡동,3127051.0,4165051000,41650,20031019,4165010200,,Pocheon-dong,
4747,경기도,포천시,선단동,선단동,자작동,3127052.0,4165052000,41650,20031019,4165010300,,Seondan-dong,
4748,경기도,포천시,선단동,선단동,선단동,3127052.0,4165052000,41650,20031019,4165010400,,Seondan-dong,
4749,경기도,포천시,선단동,선단동,설운동,3127052.0,4165052000,41650,20031019,4165010500,,Seondan-dong,
4750,경기도,포천시,선단동,선단동,동교동,3127052.0,4165052000,41650,20031019,4165010600,,Seondan-dong,
4902,경기도,여주시,중앙동,중앙동,연라동,3128052.0,4167052000,41670,20130923,4167011100,,Jungang-dong,
4903,경기도,여주시,오학동,오학동,천송동,3128053.0,4167053000,41670,20130923,4167012000,,Ohak-dong,
4904,경기도,여주시,오학동,오학동,오학동,3128053.0,4167053000,41670,20130923,4167012100,,Ohak-dong,
4905,경기도,여주시,오학동,오학동,현암동,3128053.0,4167053000,41670,20130923,4167012200,,Ohak-dong,
4906,경기도,여주시,오학동,오학동,오금동,3128053.0,4167053000,41670,20130923,4167012300,,Ohak-dong,
5016,경기도,연천군,장남면,장남면,원당리,3135038.0,4180038000,41800,19890401,4180038021,,Jangnam-myeon,
5017,경기도,연천군,장남면,장남면,자작리,3135038.0,4180038000,41800,19890401,4180038022,,Jangnam-myeon,
5018,경기도,연천군,장남면,장남면,판부리,3135038.0,4180038000,41800,19890401,4180038023,,Jangnam-myeon,
5019,경기도,연천군,장남면,장남면,반정리,3135038.0,4180038000,41800,19890401,4180038024,,Jangnam-myeon,
5020,경기도,연천군,장남면,장남면,고랑포리,3135038.0,4180038000,41800,19890401,4180038025,,Jangnam-myeon,
5084,경기도,가평군,북면,북면,도대리,3137035.0,4182035000,41820,19880423,4182035024,,Buk-myeon,
5085,경기도,가평군,북면,북면,적목리,3137035.0,4182035000,41820,19880423,4182035025,,Buk-myeon,
5086,경기도,가평군,북면,북면,백둔리,3137035.0,4182035000,41820,19880423,4182035026,,Buk-myeon,
5087,경기도,가평군,북면,북면,제령리,3137035.0,4182035000,41820,19880423,4182035027,,Buk-myeon,
5088,경기도,가평군,북면,북면,이곡리,3137035.0,4182035000,41820,19880423,4182035028,,Buk-myeon,
5207,경기도,양평군,개군면,개군면,내리,3138041.0,4183041000,41830,19880423,4183041029,,Gaegun-myeon,
5208,경기도,양평군,개군면,개군면,향리,3138041.0,4183041000,41830,19880423,4183041030,,Gaegun-myeon,
5209,경기도,양평군,개군면,개군면,주읍리,3138041.0,4183041000,41830,19880423,4183041031,,Gaegun-myeon,
5210,경기도,양평군,개군면,개군면,계전리,3138041.0,4183041000,41830,19880423,4183041032,,Gaegun-myeon,
5211,경기도,양평군,개군면,개군면,상자포리,3138041.0,4183041000,41830,19880423,4183041033,,Gaegun-myeon,
5212,강원도,강원도,강원도,강원도,강원도,32.0,4200000000,42000,19880423,4200000000,,Gangwon-do,
5213,강원도,강원도,동해출장소,동해출장소,강원도,,4210500000,42105,19880423,4210500000,,-,"98년 해양수산출장소로, 01년 환동해출장소로 명칭변경 후, 12년 환동해본부로 승격(행안부 확인 필요)"
5332,강원도,춘천시,강남동,강남동,칠전동,3201068.0,4211067500,42110,19981012,4211012600,,Gangnam-dong,
5333,강원도,춘천시,강남동,강남동,송암동,3201068.0,4211067500,42110,19981012,4211012700,,Gangnam-dong,
5334,강원도,춘천시,신사우동,신사우동,우두동,3201071.0,4211070500,42110,19981012,4211011800,,Sinsau-dong,
5335,강원도,춘천시,신사우동,신사우동,사농동,3201071.0,4211070500,42110,19981012,4211011900,,Sinsau-dong,
5336,강원도,춘천시,신사우동,신사우동,신동,3201071.0,4211070500,42110,19981012,4211012800,,Sinsau-dong,
5427,강원도,원주시,행구동,행구동,행구동,3202066.0,4213065000,42130,19880423,4213011400,,Haenggu-dong,
5428,강원도,원주시,무실동,무실동,단계동,3202067.0,4213066000,42130,19990101,4213011000,분할연계,Musil-dong,
5429,강원도,원주시,무실동,무실동,무실동,3202067.0,4213066000,42130,19990101,4213011500,,Musil-dong,
5430,강원도,원주시,반곡관설동,반곡관설동,관설동,3202068.0,4213067500,42130,19990101,4213011600,,Bangokgwanseol-dong,
5431,강원도,원주시,반곡관설동,반곡관설동,반곡동,3202068.0,4213067500,42130,19990101,4213011700,,Bangokgwanseol-dong,
5543,강원도,강릉시,경포동,경포동,대전동,3203067.0,4215066500,42150,19981016,4215013400,,Gyeongpo-dong,
5544,강원도,강릉시,경포동,경포동,운정동,3203067.0,4215066500,42150,19981016,4215013500,,Gyeongpo-dong,
5545,강원도,강릉시,경포동,경포동,난곡동,3203067.0,4215066500,42150,19981016,4215013600,,Gyeongpo-dong,
5546,강원도,강릉시,경포동,경포동,저동,3203067.0,4215066500,42150,19981016,4215013700,,Gyeongpo-dong,
5547,강원도,강릉시,경포동,경포동,안현동,3203067.0,4215066500,42150,19981016,4215013800,,Gyeongpo-dong,
5583,강원도,동해시,삼화동,삼화동,이기동,3204065.0,4217065000,42170,19880423,4217012500,,Samhwa-dong,
5584,강원도,동해시,삼화동,삼화동,이로동,3204065.0,4217065000,42170,19880423,4217012600,,Samhwa-dong,
5585,강원도,동해시,삼화동,삼화동,신흥동,3204065.0,4217065000,42170,19880423,4217013400,,Samhwa-dong,
